year,infant_mortality,life_expectancy,fertility,population,continent
1994,5.6,76.5,1.69,402431,Europe
1994,NA,76.33,1.31,391783,Asia
1994,24.9,71.7,2.05,1956165,Europe
1994,88.4,56.8,6.07,13039754,Africa
1994,124.9,47.4,6.54,9725612,Africa
1994,11.9,72.4,3.39,20205992,Asia
1994,56.5,68.6,4.85,248263,Asia
1994,125.3,51.2,6.97,9383608,Africa
1994,8.7,78.2,1.97,369142,Europe
1994,76.3,60.7,5.76,2266745,Africa
1994,18.8,70,2.18,1114140,Africa
1994,30.4,72.7,3.04,92663664,Americas
1994,43.1,65.1,4.72,106057,Oceania
1994,30.2,65.8,1.98,4357283,Europe
1994,65,62,2.94,2280495,Asia
1994,13.7,73.7,1.81,620088,Europe
1994,54.1,69.1,3.46,26747660,Africa
1994,147.8,52.6,6.03,15363065,Africa
1994,47.4,61.5,4.72,1605828,Africa
1994,80.7,61,4.82,20859421,Asia
1994,5.8,77.5,1.57,15347792,Europe
1994,NA,71.89,2.84,184883,Oceania
1994,7.5,76.7,2.13,3623181,Oceania
1994,43.3,74.1,4.23,4520727,Americas
1994,124.6,49.1,7.77,9039088,Africa
1994,124.4,54.9,6.3,105753088,Africa
1994,4.9,77.7,1.87,4334434,Europe
1994,22.5,73.6,5.72,2139539,Asia
1994,98.9,61.9,5.5,119564925,Asia
1994,23.8,75.2,2.92,2682720,Americas
1994,61.9,56.7,4.69,4596131,Oceania
1994,32.8,74,4.18,4651222,Americas
1994,45.4,70.5,3.41,23619358,Americas
1994,34.6,68.6,4.06,68240134,Asia
1994,13.5,71.7,1.76,38553355,Europe
1994,8.1,75.5,1.49,10033600,Europe
1994,NA,73.1,2.12,3657368,Americas
1994,13.9,74.4,3.65,495179,Asia
1994,27.9,69.5,1.42,23115921,Europe
1994,22.2,63.8,1.4,148416292,Europe
1994,132.3,13.2,6.42,5995987,Africa
1994,17.3,70.9,2.98,145262,Americas
1994,18.9,69.6,2.76,108129,Americas
1994,22.6,69.8,4.82,168786,Oceania
1994,26.4,75.1,5.17,18373412,Asia
1994,70.3,58.2,6.17,8475136,Africa
1994,18.8,72.1,1.89,9863781,Europe
1994,12.7,69.6,2.42,75493,Africa
1994,154.5,51.6,6.26,3858559,Africa
1994,4.3,76.3,1.71,3389119,Asia
1994,13.1,72.3,1.72,5350643,Europe
1994,6.6,74.2,1.31,1995615,Europe
1994,29.7,60.9,5.33,349250,Oceania
1994,47.2,62.8,3.2,40558495,Africa
1994,7.5,77.8,1.23,39641740,Europe
1994,17.7,72.8,2.32,18099591,Asia
1994,75.8,60.2,5.89,23805536,Africa
1994,36.5,69.8,2.65,438280,Americas
1994,64.9,60.7,5.04,944223,Africa
1994,4.4,78.5,1.88,8788696,Europe
1994,5.5,78.4,1.53,6959860,Europe
1994,25.7,72.3,4.62,13941025,Asia
1994,94.1,64.1,4.71,5702611,Asia
1994,97.1,54,5.95,29030288,Africa
1994,24.8,70.6,1.91,58722767,Asia
1994,112,61.3,6.13,842752,Asia
1994,85.5,57.6,5.84,4180689,Africa
1994,16.5,69.5,4.5,95678,Oceania
1994,25.7,69.2,2.04,1250316,Americas
1994,37.8,72.5,2.84,8956590,Africa
1994,45.5,69.8,2.77,57608769,Asia
1994,71.9,63.4,3.71,4095512,Asia
1994,102.5,48.5,7.04,19791266,Africa
1994,17.3,67.5,1.5,51052752,Europe
1994,11.7,71.6,3.58,2238281,Asia
1994,6.3,76.6,1.77,57736667,Europe
1994,8.2,75.8,2,263301323,Americas
1994,18.5,73.3,2.43,3201604,Americas
1994,57.8,66.7,3.63,22276140,Asia
1994,25.8,62.2,4.78,164209,Oceania
1994,22.6,72.4,3.15,21726808,Americas
1994,30.4,73.3,6.4,2501613,Asia
1994,32,70.3,2.88,73923849,Asia
1994,81.1,59.7,7.84,14633091,Asia
1994,109.7,47.7,6.25,9018229,Africa
1994,58.1,58.2,4.55,11476807,Africa
1995,29.1,73.7,2.72,3106727,Europe
1995,36.3,71.6,3.45,28904300,Africa
1995,132.8,50.9,7.02,13042666,Africa
1995,18,73.5,2.21,68349,Americas
1995,20.8,73.5,2.77,34994818,Americas
1995,33.7,69.1,1.8,3223173,Asia
1995,NA,73.62,2.06,80326,Americas
1995,5.7,78.3,1.82,18124770,Oceania
1995,5.7,76.8,1.42,7972833,Europe
1995,75.2,64.6,2.56,7770806,Asia
1995,15.6,69.7,2.51,280151,Americas
1995,15.5,73,3.1,563730,Asia
1995,81,61.6,3.73,118427768,Asia
1995,14,73.3,1.73,264962,Americas
1995,14.4,68.2,1.47,10159731,Europe
1995,6.3,76.9,1.61,10161914,Europe
1995,25.1,70.5,4.11,206962,Americas
1995,97.2,56.7,6.37,5985658,Africa
1995,75.3,63.8,4.6,508897,Asia
1995,72.2,64.4,4.58,7566716,Americas
1995,12.3,67,1.53,3879278,Europe
1995,48.9,56.8,3.99,1576291,Africa
1995,39.7,69,2.5,162755054,Americas
1995,8.3,74.7,2.93,295010,Asia
1995,19.4,71,1.34,8358116,Europe
1995,101.4,51.3,6.84,10089876,Africa
1995,103.2,44.5,7.32,6239030,Africa
1995,87.6,58.1,4.62,10694459,Asia
1995,93,56.5,5.99,13929575,Africa
1995,5.7,78,1.67,29299478,Americas
1995,43.7,68.3,4.55,389156,Africa
1995,115.4,46.7,5.6,3335840,Africa
1995,110.9,53.6,7.43,7001634,Africa
1995,11,75.4,2.39,14193986,Americas
1995,37.7,68.4,1.68,1227841281,Asia
1995,25,72,2.87,37441980,Americas
1995,76.9,58.9,5.25,479574,Africa
1995,114.9,54,7.27,42183620,Africa
1995,68.8,52.6,5.15,2721277,Africa
1995,13,76.8,2.76,3510925,Americas
1995,104.4,52.5,5.81,14404340,Africa
1995,8.7,73,1.52,4616762,Europe
1995,8.4,75,1.61,10906048,Americas
1995,7.8,76.7,2.12,855389,Asia
1995,8.8,73.4,1.39,10335556,Europe
1995,5.4,75.6,1.81,5232582,Europe
1995,86.2,60.4,5.35,661076,Africa
1995,38.9,72.6,3.13,7892420,Americas
1995,35.2,72.3,3.34,11440576,Americas
1995,49.4,67.4,3.66,62434527,Africa
1995,35.6,70,3.53,5588743,Americas
1995,116.5,48.5,5.9,448332,Africa
1995,74.2,57.8,6.29,3164095,Africa
1995,12.8,67.7,1.43,1433076,Europe
1995,105.6,49.2,7,57237226,Africa
1995,22.1,64.5,3.28,775498,Oceania
1995,4.3,76.7,1.81,5108176,Europe
1995,5.3,78.2,1.72,58224051,Europe
1995,NA,70.43,2.84,215200,Oceania
1995,58.2,59.8,4.99,1086449,Africa
1995,70.9,62.6,6.04,1065746,Africa
1995,38.1,70.7,1.88,5067143,Asia
1995,5.3,76.6,1.31,81612900,Europe
1995,72,60,5.06,16760991,Africa
1995,9.1,77.8,1.32,10641169,Europe
1995,NA,66.5,2.51,55809,Americas
1995,15.1,70.7,3.12,100253,Americas
1995,48.5,66.9,5.24,10357354,Americas
1995,122.3,53.4,6.31,7863033,Africa
1995,122.1,52.3,6.31,1180877,Africa
1995,41.4,64.4,2.49,726695,Americas
1995,87.8,56.2,4.89,7819806,Americas
1995,36.9,70.1,4.62,5591136,Americas
1995,NA,78.72,1.04,6144498,Asia
1995,12.1,70.1,1.56,10351994,Europe
1995,4.1,78.9,2.13,267454,Europe
1995,77.5,59.9,3.47,960874982,Asia
1995,50.8,66.1,2.69,196957845,Asia
1995,36.2,69.9,3.2,60318632,Asia
1995,38.9,65.3,5.42,20217759,Asia
1995,6.1,77.1,1.9,3645333,Europe
1995,7.2,77.4,2.92,5331622,Asia
1995,6.4,78.1,1.24,57120136,Europe
1995,21.9,74.7,2.74,2489540,Americas
1995,4.1,79.7,1.41,124483305,Asia
1995,26.2,72.5,4.68,4320158,Asia
1995,44.8,63.6,2.24,15925913,Asia
1995,71.9,58.1,5.25,27373035,Africa
1995,60.3,58.9,4.41,77727,Oceania
1995,4.7,74,1.63,44652994,Asia
1995,12.7,76.5,2.47,1637031,Asia
1995,51.3,65.1,3.3,4592135,Asia
1995,97.4,53.6,5.4,4857774,Asia
1995,19.7,66.5,1.36,2487988,Europe
1995,21.8,73.4,2.62,3033406,Asia
1995,76.6,58.7,4.55,1753824,Africa
1995,158.3,50.9,6.16,2079921,Africa
1995,28.4,74.6,3.73,4878202,Africa
1995,13.5,69,1.64,3628079,Europe
1995,5.2,76.9,1.71,408148,Europe
1995,NA,76.56,1.24,398459,Asia
1995,22,71.8,1.99,1953544,Europe
1995,85.9,57.2,6,13452526,Africa
1995,121.9,46.9,6.48,9822812,Africa
1995,11.5,72.4,3.34,20725374,Asia
1995,53.4,69.3,4.56,254070,Asia
1995,124.5,51.4,6.95,9640643,Africa
1995,8.4,78.4,1.93,372391,Europe
1995,76.3,61.2,5.7,2333966,Africa
1995,19.4,70.3,2.14,1128676,Africa
1995,28.8,73,2.97,94426946,Americas
1995,43.3,65.4,4.66,107556,Oceania
1995,31,65.4,1.88,4339082,Europe
1995,62.2,61.7,2.74,2298038,Asia
1995,13.6,73.5,1.82,620415,Europe
1995,51.8,69.5,3.31,27161889,Africa
1995,143.4,52.7,5.98,15913101,Africa
1995,47.6,60.5,4.59,1654214,Africa
1995,76.8,61.7,4.71,21390905,Asia
1995,5.7,77.6,1.53,15450803,Europe
1995,NA,72.16,2.77,189198,Oceania
1995,7.1,77,2.11,3674886,Oceania
1995,41.4,74.4,4.06,4612229,Americas
1995,119.9,49.5,7.77,9361912,Africa
1995,123.4,55,6.26,108424822,Africa
1995,4.6,77.9,1.87,4359788,Europe
1995,20.7,73.9,5.35,2191864,Asia
1995,97.1,61.8,5.36,122599749,Asia
1995,23.5,75.3,2.9,2738125,Americas
1995,61.2,56.9,4.67,4715929,Oceania
1995,31.8,74.1,4.09,4760853,Americas
1995,42.5,71.1,3.32,24038761,Americas
1995,33.5,68.8,4.01,69835713,Asia
1995,12.6,71.9,1.68,38591860,Europe
1995,7.4,75.5,1.48,10078431,Europe
1995,NA,73.3,2.09,3689649,Americas
1995,13.2,74.4,3.59,501019,Asia
1995,27.3,69.4,1.35,22965125,Europe
1995,22.2,64.4,1.34,148293265,Europe
1995,129.6,43.8,6.31,5912755,Africa
1995,16.9,71.1,2.87,147040,Americas
1995,19,69.6,2.7,108122,Americas
1995,21.8,70,4.75,170158,Oceania
1995,24.8,75.5,4.99,18853670,Asia
1995,70.8,58.4,6.05,8710746,Africa
1995,17,72,1.85,9884146,Europe
1995,12.5,69.8,2.35,76703,Africa
1995,153.4,50.9,6.2,3837807,Africa
1995,4.1,76.4,1.67,3482635,Asia
1995,12.6,72.4,1.63,5362950,Europe
1995,6.2,74.6,1.29,1991487,Europe
1995,29.1,61.1,5.2,359236,Oceania
1995,48.2,62.7,3.11,41426810,Africa
1995,6.9,77.9,1.21,39764267,Europe
1995,17.2,71.7,2.29,18248435,Asia
1995,74.7,60.5,5.82,24691970,Africa
1995,35.4,70.1,2.68,445830,Americas
1995,68.7,59.1,4.87,963428,Africa
1995,4,78.9,1.73,8826720,Europe
1995,5.2,78.5,1.52,7017042,Europe
1995,24.6,72.7,4.5,14331962,Asia
1995,93,64.1,4.59,5784330,Asia
1995,95.8,53.9,5.88,29903329,Africa
1995,23.7,70.6,1.87,59266089,Asia
1995,107.3,61.8,6.38,856439,Asia
1995,84.2,57.6,5.73,4284286,Africa
1995,16.2,69.6,4.45,95889,Oceania
1995,25.6,69.3,1.96,1255001,Americas
1995,35.9,72.9,2.68,9113972,Africa
1995,43.1,70,2.72,58522320,Asia
1995,71.7,63.3,3.51,4188010,Asia
1995,101,48.3,7.02,20412967,Africa
1995,17.5,66.5,1.41,50811673,Europe
1995,11.2,71.9,3.39,2350192,Asia
1995,6.1,76.7,1.76,57903790,Europe
1995,8,75.9,1.98,266275528,Americas
1995,18,73.4,2.4,3224807,Americas
1995,57.3,66.6,3.46,22687456,Asia
1995,25.3,62.3,4.73,168236,Oceania
1995,22.1,72.7,3.08,22188671,Americas
1995,29.3,73.7,6.27,2618272,Asia
1995,30.9,70.6,2.68,75198975,Asia
1995,79.7,60.3,7.58,15266147,Asia
1995,107.8,46.9,6.21,9253527,Africa
1995,60.1,56,4.43,11683136,Africa
1996,27.9,73.8,2.67,3092034,Europe
1996,35.7,72.1,3.21,29411839,Africa
1996,132.3,51.3,6.98,13424813,Africa
1996,17.1,73.5,2.25,70245,Americas
1996,20.2,73.5,2.72,35419683,Americas
1996,32.1,69.4,1.8,3173425,Asia
1996,NA,73.65,2.02,83195,Americas
1996,5.6,78.5,1.8,18318340,Oceania
1996,5.3,77.1,1.45,8000453,Europe
1996,73.6,65,2.43,7852287,Asia
1996,14.8,70,2.44,283792,Americas
1996,14.2,73.4,3.01,579855,Asia
1996,77.4,62.4,3.6,120987124,Asia
1996,13.9,73.7,1.73,265940,Americas
1996,14.4,68.1,1.4,10126941,Europe
1996,5.9,77.2,1.61,10185077,Europe
1996,24.1,70.4,4.01,213674,Americas
1996,95.6,56.6,6.28,6176318,Africa
1996,71.8,64.7,4.4,512377,Asia
1996,69.5,65.1,4.48,7717445,Americas
1996,11,73.8,1.52,3810649,Europe
1996,50.2,54.8,3.87,1611827,Africa
1996,37.2,69.3,2.47,165303155,Americas
1996,8.1,74.9,2.8,302449,Asia
1996,19.5,70.9,1.28,8274662,Europe
1996,100.5,51.5,6.8,10372809,Africa
1996,101.7,44.3,7.27,6333415,Africa
1996,88.2,58.3,4.42,11022162,Asia
1996,94.1,56.2,5.9,14317191,Africa
1996,5.6,78.3,1.63,29590952,Americas
1996,41.6,68.2,4.39,399508,Africa
1996,115.4,46.3,5.57,3417163,Africa
1996,110,53,7.43,7242018,Africa
1996,10.5,75.7,2.32,14396020,Americas
1996,36.4,68.8,1.59,1238234851,Asia
1996,24.2,72.2,2.82,38049040,Americas
1996,75.6,58.4,5.25,492979,Africa
1996,113.8,51.8,7.25,43424997,Africa
1996,71.2,52.2,5.15,2795903,Africa
1996,12.8,76.8,2.69,3596733,Americas
1996,104,52.3,5.72,14852193,Africa
1996,8.3,73.4,1.51,4574853,Europe
1996,8.2,75.2,1.61,10955372,Americas
1996,7.4,77.1,2.04,873246,Asia
1996,7.9,73.8,1.31,10326682,Europe
1996,5.1,75.9,1.75,5254383,Europe
1996,85.1,60.3,5.15,673202,Africa
1996,37.6,72.6,3.07,8029114,Americas
1996,33.6,72.5,3.27,11683480,Americas
1996,46.6,67.9,3.58,63595629,Africa
1996,33.7,70.3,3.43,5643363,Americas
1996,114.3,48.9,5.89,463844,Africa
1996,70.6,58.4,6.23,3202598,Africa
1996,12,69.8,1.38,1417786,Europe
1996,102.1,50,6.94,59076414,Africa
1996,21.8,64.3,3.24,784479,Oceania
1996,4,76.8,1.76,5126021,Europe
1996,5,78.4,1.74,58443318,Europe
1996,NA,70.82,2.75,219282,Oceania
1996,57.8,59.6,4.9,1114879,Africa
1996,69.3,62.8,6.02,1095839,Africa
1996,37.1,71.2,1.81,4989723,Asia
1996,5,76.9,1.32,81870772,Europe
1996,71,60.1,4.96,17169214,Africa
1996,8.7,77.9,1.31,10725634,Europe
1996,NA,66.8,2.49,55832,Americas
1996,14.7,70.8,2.99,100796,Americas
1996,46.6,68.1,5.15,10612300,Americas
1996,118.5,53.8,6.24,8124799,Africa
1996,119.1,52.6,6.21,1207006,Africa
1996,40.5,64.3,2.51,730193,Americas
1996,85.1,56.7,4.78,7965548,Americas
1996,35.6,70.1,4.49,5724587,Americas
1996,NA,78.99,0.98,6267295,Asia
1996,11.5,70.5,1.49,10334876,Europe
1996,3.9,79.4,2.1,270089,Europe
1996,75.4,60.2,3.4,979290432,Asia
1996,48.7,66.4,2.63,199926615,Asia
1996,34.7,69.8,2.95,61306632,Asia
1996,38.3,65.3,5.32,20855408,Asia
1996,6.1,77.5,1.91,3673553,Europe
1996,6.7,77.7,2.92,5486219,Asia
1996,6,78.3,1.23,57091906,Europe
1996,21.2,74.5,2.71,2512340,Americas
1996,4,80.2,1.39,124794817,Asia
1996,25.5,72.6,4.53,4448113,Asia
1996,44,63.5,2.13,15704673,Asia
1996,71.7,57.4,5.17,28116027,Africa
1996,58.9,59.2,4.33,78907,Oceania
1996,4.5,74.5,1.59,44967346,Asia
1996,12.3,76,2.64,1637906,Asia
1996,49.5,65.2,3.17,4656894,Asia
1996,94.4,54,5.17,4966303,Asia
1996,19.1,68.6,1.28,2458305,Europe
1996,20.8,74,2.54,3070974,Asia
1996,78.8,57.9,4.48,1779201,Africa
1996,151.9,50.4,6.11,2197801,Africa
1996,27.4,74.6,3.54,4970391,Africa
1996,12,70.2,1.57,3602164,Europe
1996,4.9,77.1,1.72,414e3,Europe
1996,NA,76.78,1.18,405231,Asia
1996,19.5,72.1,1.92,1958303,Europe
1996,83.1,57.6,5.92,13882646,Africa
1996,119.5,46.3,6.45,10006767,Africa
1996,11.1,72.5,3.28,21260881,Asia
1996,50.1,70,4.29,259668,Asia
1996,123.6,51.8,6.92,9901045,Africa
1996,8,78.5,1.88,375610,Europe
1996,76.3,61.5,5.63,2403779,Africa
1996,19.9,70.5,2.11,1141949,Africa
1996,27.3,73.3,2.9,96181710,Americas
1996,43.5,65.7,4.61,108342,Oceania
1996,31.3,66.1,1.8,4314693,Europe
1996,59.4,61.7,2.57,2316571,Asia
1996,13.6,73.4,1.82,619696,Europe
1996,49.7,70,3.17,27556892,Africa
1996,138.3,52.6,5.93,16410777,Africa
1996,48,59.3,4.47,1705349,Africa
1996,73.1,62.5,4.6,21902534,Asia
1996,5.5,77.6,1.53,15546647,Europe
1996,NA,72.43,2.7,193471,Oceania
1996,6.9,77.3,2.07,3717239,Oceania
1996,39.5,74.7,3.88,4700777,Americas
1996,115.4,50.2,7.77,9701730,Africa
1996,121.9,55,6.22,111164651,Africa
1996,4.4,78.2,1.89,4385951,Europe
1996,19.2,74.2,4.98,2219768,Asia
1996,95.2,61.9,5.21,125697651,Asia
1996,23.3,75.4,2.88,2794845,Americas
1996,60.5,57,4.65,4840311,Oceania
1996,30.9,74.1,4.01,4870695,Americas
1996,39.7,71.7,3.23,24441076,Americas
1996,32.6,68.9,3.96,71437381,Asia
1996,11.6,72.4,1.6,38599825,Europe
1996,7,75.5,1.48,10119985,Europe
1996,NA,73.6,2.05,3719446,Americas
1996,12.5,74.5,3.53,511864,Asia
1996,26.7,69.1,1.32,22804526,Europe
1996,22,65.7,1.27,148078355,Europe
1996,120.3,44.6,6.23,6097688,Africa
1996,16.5,71.2,2.76,148962,Americas
1996,19.1,69.4,2.64,108078,Americas
1996,21.1,70.2,4.69,171276,Oceania
1996,23.4,75.8,4.8,19331311,Asia
1996,71.2,58.8,5.94,8939438,Africa
1996,15.1,71.9,1.8,9851958,Europe
1996,12.3,69.9,2.28,77678,Africa
1996,152,51.9,6.15,3833053,Africa
1996,3.9,76.7,1.66,3570080,Asia
1996,12,72.8,1.54,5372115,Europe
1996,5.8,75,1.27,1989042,Europe
1996,28.7,61.4,5.08,369438,Oceania
1996,49.4,61.6,3.04,42210216,Africa
1996,6.4,78.1,1.2,39878881,Europe
1996,16.7,71.3,2.27,18373530,Asia
1996,73.6,60.6,5.75,25466387,Africa
1996,34.3,70.2,2.72,453653,Americas
1996,72.5,57.1,4.71,984506,Africa
1996,3.8,79.1,1.6,8849420,Europe
1996,5,79.1,1.5,7059633,Europe
1996,23.6,73.1,4.39,14736209,Asia
1996,90.4,63.3,4.46,5862224,Asia
1996,93.8,53.8,5.83,30733937,Africa
1996,22.7,70.6,1.82,59878955,Asia
1996,102.9,62.3,6.63,859496,Asia
1996,82.8,57.3,5.62,4392941,Africa
1996,15.9,69.7,4.39,96174,Oceania
1996,25.5,69.3,1.9,1258365,Americas
1996,33.9,73.4,2.52,9256036,Africa
1996,40.8,70.6,2.66,59451488,Asia
1996,71.2,63.2,3.33,4267690,Asia
1996,99.6,48.2,6.99,21041468,Africa
1996,17.5,66.7,1.33,50489566,Europe
1996,10.8,72.1,3.22,2467726,Asia
1996,5.9,76.9,1.74,58079322,Europe
1996,7.7,76.3,1.98,269483224,Americas
1996,17.5,73.5,2.36,3248039,Americas
1996,56.8,66.7,3.3,23087174,Asia
1996,24.9,62.4,4.68,171802,Oceania
1996,21.5,73.1,3.02,22649212,Americas
1996,28.3,74,6.11,2742127,Asia
1996,29.9,70.9,2.48,76375677,Asia
1996,78.2,60.7,7.31,15834747,Asia
1996,106.1,46.3,6.18,9502346,Africa
1996,61.6,54.4,4.33,11877664,Africa
1997,26.8,74.1,2.61,3092471,Europe
1997,35.1,72.4,2.99,29887717,Africa
1997,131.5,51.7,6.95,13801868,Africa
1997,16.2,73.9,2.28,72232,Americas
1997,19.6,73.6,2.66,35833965,Americas
1997,30.6,70,1.7,3137652,Asia
1997,NA,73.67,1.98,85447,Americas
1997,5.4,78.8,1.78,18512971,Oceania
1997,5,77.6,1.39,8015256,Europe
1997,71.2,65.3,2.3,7921789,Asia
1997,14.1,70.2,2.36,286968,Americas
1997,13.1,73.8,2.93,597834,Asia
1997,74,63.2,3.47,123574107,Asia
1997,14,73.9,1.74,266944,Americas
1997,14.2,68,1.34,10091181,Europe
1997,5.5,77.4,1.61,10201758,Europe
1997,23.3,69.7,3.91,221608,Americas
1997,94.2,56.9,6.21,6361301,Africa
1997,68.4,65.1,4.21,520917,Asia
1997,66.8,65.6,4.39,7870860,Americas
1997,10.1,74.4,1.5,3779354,Europe
1997,51.3,52.9,3.75,1645846,Africa
1997,34.8,69.6,2.45,167893835,Americas
1997,7.9,75.2,2.68,309746,Asia
1997,19.4,70.6,1.23,8199923,Europe
1997,99.4,51.6,6.75,10665781,Africa
1997,100,45,7.22,6420397,Africa
1997,88.2,58.7,4.24,11338733,Asia
1997,94.7,55.5,5.82,14709961,Africa
1997,5.4,78.6,1.57,29871092,Americas
1997,38.8,68.2,4.22,409805,Africa
1997,115.1,45.9,5.55,3497910,Africa
1997,109.1,52.5,7.42,7494143,Africa
1997,10.2,76.2,2.25,14594070,Americas
1997,35,69.1,1.52,1247259143,Asia
1997,23.4,72.8,2.78,38645409,Americas
1997,74.5,59.4,5.27,506525,Africa
1997,112.5,53.2,7.23,44558347,Africa
1997,73.5,46.3,5.14,2873638,Africa
1997,12.7,77,2.62,3682725,Americas
1997,103.3,52.3,5.63,15296390,Africa
1997,8,73.4,1.51,4532298,Europe
1997,7.8,75.4,1.61,11000431,Americas
1997,6.9,77.1,1.95,890733,Asia
1997,7.2,74.2,1.23,10313836,Europe
1997,5,76.2,1.75,5276683,Europe
1997,83.9,60.1,4.95,685644,Africa
1997,36.4,72.9,3.01,8163474,Americas
1997,32.1,72.7,3.21,11924991,Americas
1997,44,68.2,3.51,64754566,Africa
1997,31.8,70.8,3.32,5692300,Americas
1997,112.1,50.3,5.87,479836,Africa
1997,67.2,59,6.16,3260612,Africa
1997,11.1,70,1.34,1409718,Europe
1997,98.7,50.6,6.86,60893264,Africa
1997,21.5,64.1,3.21,792859,Oceania
1997,3.9,77.1,1.75,5140755,Europe
1997,4.8,78.7,1.75,58652709,Europe
1997,NA,71.21,2.66,223734,Oceania
1997,57.3,59.9,4.81,1143838,Africa
1997,67.7,63.1,6,1126786,Africa
1997,35.9,71.3,1.75,4921287,Asia
1997,4.8,77.3,1.33,81993831,Europe
1997,69.8,59.8,4.87,17568583,Africa
1997,8.3,78.1,1.29,10798190,Europe
1997,NA,66.9,2.69,55876,Americas
1997,14.3,70.8,2.87,101125,Americas
1997,44.7,67.7,5.06,10871786,Americas
1997,114.7,54,6.16,8331366,Africa
1997,116.2,52.8,6.12,1233520,Africa
1997,39.6,64.3,2.52,733854,Americas
1997,82.4,57,4.67,8111954,Americas
1997,34.3,70.2,4.37,5855946,Americas
1997,NA,79.29,0.92,6411273,Asia
1997,11.1,70.9,1.43,10311227,Europe
1997,3.7,79.6,2.07,272798,Europe
1997,73.1,60.5,3.33,997817250,Asia
1997,46.7,66.7,2.58,202853850,Asia
1997,33.2,70.3,2.72,62426086,Asia
1997,37.6,65.2,5.23,21519356,Asia
1997,6.1,77.4,1.92,3706032,Europe
1997,6.4,77.9,2.93,5630066,Asia
1997,5.6,78.7,1.22,57044614,Europe
1997,20.5,74.4,2.68,2535443,Americas
1997,3.8,80.4,1.37,125048424,Asia
1997,24.9,72.8,4.4,4545248,Asia
1997,42.7,63.9,2.05,15465649,Asia
1997,71.1,56.7,5.1,28842245,Africa
1997,57.5,59.4,4.24,80190,Oceania
1997,4.5,74.9,1.54,45283939,Asia
1997,11.9,76.2,2.79,1686256,Asia
1997,47.5,65.3,3.04,4734761,Asia
1997,91.5,54.4,4.92,5068658,Asia
1997,18.1,69.3,1.22,2434628,Europe
1997,19.9,74.4,2.47,3092684,Asia
1997,80.5,56.6,4.39,1801695,Africa
1997,145.2,53.8,6.06,2365290,Africa
1997,26.5,74.8,3.38,5062160,Africa
1997,11,71.1,1.5,3574014,Europe
1997,4.6,77.4,1.72,419974,Europe
1997,NA,77,1.12,412031,Asia
1997,17.5,72.3,1.85,1969345,Europe
1997,80,58,5.84,14329239,Africa
1997,117.1,45.8,6.41,10260421,Africa
1997,10.7,72.8,3.19,21808125,Asia
1997,46.7,70.8,4.02,265067,Asia
1997,122.6,52.2,6.9,10168e3,Africa
1997,7.6,78.8,1.82,378789,Europe
1997,76.3,62,5.57,2476188,Africa
1997,19.8,70.7,2.07,1154137,Africa
1997,25.8,73.6,2.83,97925825,Americas
1997,43.6,65.9,4.54,108506,Oceania
1997,30.8,67.9,1.73,4284931,Europe
1997,56.6,61.9,2.43,2335694,Asia
1997,13.5,73.3,1.82,618192,Europe
1997,47.7,70.4,3.03,27934014,Africa
1997,132.7,52.5,5.88,16872896,Africa
1997,48.4,58.1,4.35,1758097,Africa
1997,69.6,63.4,4.47,22395247,Asia
1997,5.3,77.9,1.56,15636131,Europe
1997,NA,72.7,2.62,197706,Oceania
1997,6.6,77.6,2.05,3752102,Oceania
1997,37.6,75,3.7,4786641,Americas
1997,111.3,50.6,7.77,10058960,Africa
1997,119.9,55,6.19,113975055,Africa
1997,4.2,78.3,1.86,4412958,Europe
1997,17.7,74.5,4.63,2227596,Asia
1997,93.3,61.8,5.04,128845692,Asia
1997,23,75.6,2.87,2852739,Americas
1997,59.9,57.2,4.63,4969116,Oceania
1997,30.1,74.2,3.92,4980346,Americas
1997,36.9,72.4,3.14,24827409,Americas
1997,31.8,69,3.92,73042605,Asia
1997,10.4,72.7,1.52,38583109,Europe
1997,6.6,75.8,1.48,10159662,Europe
1997,NA,74.5,2.01,3746634,Americas
1997,12,74.6,3.48,528213,Asia
1997,26,69.1,1.3,22633398,Europe
1997,21.6,67,1.22,147772805,Europe
1997,121.7,44,6.16,6506118,Africa
1997,16.1,71.5,2.64,150994,Americas
1997,19.1,69.7,2.58,108001,Americas
1997,20.4,70.4,4.64,172191,Oceania
1997,22.1,76,4.59,19809633,Asia
1997,71.2,58.9,5.84,9163184,Africa
1997,13.3,72.1,1.76,9775008,Europe
1997,12.2,70.1,2.22,78474,Africa
1997,150.1,51.3,6.1,3843472,Africa
1997,3.8,77.2,1.61,3653151,Asia
1997,11.6,72.8,1.46,5378490,Europe
1997,5.4,75.2,1.25,1988077,Europe
1997,28.3,61.5,4.97,379859,Oceania
1997,50.9,60,2.98,42921506,Africa
1997,6.1,78.6,1.2,39996221,Europe
1997,16,71.4,2.25,18478024,Asia
1997,72.3,60.8,5.67,26149124,Africa
1997,33.3,70.2,2.75,461569,Americas
1997,76,55.8,4.56,1006760,Africa
1997,3.6,79.4,1.53,8859106,Europe
1997,4.9,79.2,1.49,7090176,Europe
1997,22.6,73.4,4.28,15151962,Asia
1997,87,64.8,4.33,5936780,Asia
1997,91.4,53.8,5.78,31533781,Africa
1997,21.7,70.5,1.78,60544937,Asia
1997,98.5,62.4,6.83,853867,Asia
1997,81.2,56.9,5.52,4506465,Africa
