Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
ENSMUSG00000068068,Gm7735,0,0,0,0,0,0,0,0
ENSMUSG00000068071,Gm6358,0,0,0,0,0,0,0,0
ENSMUSG00000068073,1110025L11Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068074,Gm10228,0,0,0,0,0,0,0,0
ENSMUSG00000068075,Gm10229,0,0,0,0,0,0,0,0
ENSMUSG00000068078,2310034C09Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068079,Tcf15,0,0,0,0,0,0,0,0
ENSMUSG00000068082,Grxcr1,0,0,0,0,0,0,0,0
ENSMUSG00000068083,Cyp2d40,0,0,0,0,0,0,0,0
ENSMUSG00000068085,Cyp2d11,0,0,0,0,0,0,0,0
ENSMUSG00000068086,Cyp2d9,0,0,0,0,0,0,0,0
ENSMUSG00000068099,1500009C09Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068101,Cenpm,48,33,41,43,35,23,48,35
ENSMUSG00000068105,Tnfrsf13c,0,0,0,0,0,0,0,0
ENSMUSG00000068113,Gm4907,0,0,0,0,0,0,0,0
ENSMUSG00000068114,Ccdc134,2,5,4,4,4,6,11,12
ENSMUSG00000068115,Ninl,0,0,1,0,0,0,0,0
ENSMUSG00000068117,Mei1,0,0,0,0,0,0,0,0
ENSMUSG00000068120,Gm10231,0,0,0,0,0,0,0,0
ENSMUSG00000068122,Agtr2,0,0,0,0,0,0,0,0
ENSMUSG00000068129,Cst7,25,40,11,21,84,86,141,126
ENSMUSG00000068130,Zfp442,0,1,0,1,1,0,0,0
ENSMUSG00000068134,Zfp120,117,96,85,75,97,106,11,9
ENSMUSG00000068141,Gm10232,1,0,2,0,1,0,2,1
ENSMUSG00000068149,BC049702,0,0,0,0,0,0,0,0
ENSMUSG00000068151,A230006K03Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068154,Insm1,0,0,0,0,0,0,0,0
ENSMUSG00000068165,Gm10233,0,0,0,0,0,0,0,0
ENSMUSG00000068167,Csnka2ip,0,0,0,0,0,0,0,0
ENSMUSG00000068173,Btg1-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000068180,AY512915,0,0,0,0,0,0,0,0
ENSMUSG00000068181,Gm10234,0,0,0,0,0,0,0,0
ENSMUSG00000068182,Olfr203,0,0,0,0,0,0,0,0
ENSMUSG00000068184,Ndufaf2,18,22,17,15,23,18,38,30
ENSMUSG00000068196,Col8a1,0,0,2,2,0,2,0,0
ENSMUSG00000068200,Gm5931,0,0,0,0,0,0,0,0
ENSMUSG00000068205,Macrod2,0,0,0,0,0,0,0,0
ENSMUSG00000068206,Pick1,22,14,27,26,13,14,15,15
ENSMUSG00000068218,Ssxb9,0,0,0,0,0,0,0,0
ENSMUSG00000068219,Ssxb10,0,0,0,0,0,0,0,0
ENSMUSG00000068220,Lgals1,488,502,435,455,438,412,691,624
ENSMUSG00000068226,Gm6723,0,0,0,0,0,0,0,0
ENSMUSG00000068227,Il2rb,0,0,0,0,1,1,0,0
ENSMUSG00000068231,Vmn1r43,0,0,0,0,0,0,0,0
ENSMUSG00000068232,Vmn1r42,0,0,0,0,0,0,0,0
ENSMUSG00000068234,Vmn1r44,0,0,0,0,0,0,0,0
ENSMUSG00000068240,Gm11808,1,0,0,0,0,0,1,0
ENSMUSG00000068243,Gm7079,0,0,0,0,0,0,0,0
ENSMUSG00000068245,Phf11d,0,0,0,0,0,0,0,0
ENSMUSG00000068246,Apol9b,0,0,0,0,2,1,0,0
ENSMUSG00000068250,Amn1,3,5,3,3,0,6,5,5
ENSMUSG00000068252,Apol7b,0,0,0,0,0,0,0,0
ENSMUSG00000068259,Olfr461,0,0,0,0,0,0,0,0
ENSMUSG00000068262,Gm5879,0,0,0,0,0,0,1,0
ENSMUSG00000068263,Efcc1,0,0,0,0,0,0,0,0
ENSMUSG00000068264,Ap5s1,26,26,22,23,10,11,21,19
ENSMUSG00000068267,Cenpb,11,6,9,5,12,9,20,21
ENSMUSG00000068270,Shroom4,0,0,0,0,0,0,0,0
ENSMUSG00000068284,Gm608,7,3,7,12,1,2,5,5
ENSMUSG00000068289,Cma2,0,0,0,0,0,0,0,0
ENSMUSG00000068290,Ddrgk1,55,47,52,51,34,42,79,81
ENSMUSG00000068299,1700019G17Rik,3,3,8,4,0,0,0,0
ENSMUSG00000068302,Noto,0,0,0,0,0,0,0,0
ENSMUSG00000068303,Spr-ps1,0,0,1,0,0,0,0,0
ENSMUSG00000068314,Gm6899,0,1,1,2,2,1,1,2
ENSMUSG00000068323,Slc4a5,0,0,0,0,0,0,0,0
ENSMUSG00000068324,Gm10029,0,0,0,0,0,0,0,0
ENSMUSG00000068327,Tlx2,0,0,0,0,0,0,0,0
ENSMUSG00000068328,Aup1,126,130,142,155,145,158,176,167
ENSMUSG00000068329,Htra2,127,147,154,132,148,119,171,159
ENSMUSG00000068335,Dok1,19,10,12,13,21,19,29,15
ENSMUSG00000068341,Reg3d,0,0,0,0,0,0,0,0
ENSMUSG00000068348,Gm10238,0,0,0,0,0,0,0,0
ENSMUSG00000068349,Gml,1,0,0,0,0,0,0,0
ENSMUSG00000068373,D430041D05Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068391,Chrac1,114,98,80,95,64,60,136,145
ENSMUSG00000068392,Rnase13,0,0,0,0,0,0,0,0
ENSMUSG00000068394,Cep152,27,23,18,12,6,4,0,0
ENSMUSG00000068396,Rpl34-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000068397,Gm10240,0,0,0,2,1,0,0,0
ENSMUSG00000068399,Gm7247,0,0,0,0,0,0,0,0
ENSMUSG00000068407,Rnase12,0,0,0,0,0,0,0,0
ENSMUSG00000068417,Pnp2,0,0,0,0,0,0,0,0
ENSMUSG00000068426,Vmn1r19,0,0,0,0,0,0,0,0
ENSMUSG00000068428,Gmnc,0,0,0,0,0,0,0,0
ENSMUSG00000068431,Olfr742,0,0,0,0,0,0,0,0
ENSMUSG00000068437,Olfr725,0,0,0,0,0,0,0,0
ENSMUSG00000068452,Duox2,0,0,0,0,0,0,0,0
ENSMUSG00000068457,Uty,0,0,0,0,0,0,0,0
ENSMUSG00000068463,B630019A10Rik,14,9,15,14,13,5,7,14
ENSMUSG00000068466,Gm5518,0,0,0,0,0,0,0,1
ENSMUSG00000068479,Mfap1a,17,13,11,6,22,12,8,5
ENSMUSG00000068480,Gm7551,0,0,0,0,0,0,0,0
ENSMUSG00000068487,Gm4943,0,0,0,0,0,0,0,0
ENSMUSG00000068506,Gm5800,0,0,0,0,0,0,0,0
ENSMUSG00000068522,Aard,0,0,0,0,0,0,0,0
ENSMUSG00000068523,Gng5,19,12,17,18,11,8,7,10
ENSMUSG00000068535,Olfr169,0,0,0,0,0,0,0,0
ENSMUSG00000068536,Doxl2,0,0,0,0,0,0,0,0
ENSMUSG00000068537,Gm10242,0,0,0,0,0,0,0,0
ENSMUSG00000068547,Clca4a,0,0,0,0,0,0,0,0
ENSMUSG00000068551,Zfp467,0,0,0,0,0,0,0,0
ENSMUSG00000068566,Myadm,0,0,0,0,0,0,0,0
ENSMUSG00000068574,Olfr458,0,0,0,0,0,0,0,0
ENSMUSG00000068579,Rpl7a-ps3,0,0,0,0,0,0,0,0
ENSMUSG00000068580,Zfyve19,76,74,102,78,91,97,96,85
ENSMUSG00000068587,Mgam,0,0,0,0,0,0,0,0
ENSMUSG00000068600,Gml2,0,0,0,0,0,0,0,0
ENSMUSG00000068601,Gm10244,1,1,3,1,2,2,11,3
ENSMUSG00000068604,Gm8225,0,0,0,0,0,1,0,0
ENSMUSG00000068606,Gm4841,0,0,0,0,0,0,0,0
ENSMUSG00000068614,Actc1,0,0,0,0,0,0,0,0
ENSMUSG00000068615,Gjd2,0,0,0,0,0,0,0,0
ENSMUSG00000068617,Efcab1,0,0,0,0,0,0,0,0
ENSMUSG00000068629,Gm6155,0,0,0,0,0,0,0,0
ENSMUSG00000068631,Gm7676,0,0,0,0,0,0,0,0
ENSMUSG00000068638,4930403O15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068646,Olfr1279,0,0,0,0,0,0,0,0
ENSMUSG00000068647,Olfr1278,0,0,0,0,0,0,0,0
ENSMUSG00000068663,Clec16a,8,17,7,17,16,12,1,5
ENSMUSG00000068674,Gm10247,0,0,0,0,0,0,0,1
ENSMUSG00000068680,Gm10248,0,0,0,0,0,0,0,0
ENSMUSG00000068686,Cd59b,0,0,0,0,0,0,0,0
ENSMUSG00000068689,Rps19-ps9,0,0,0,0,0,1,0,0
ENSMUSG00000068696,Gpr88,0,0,0,0,0,0,0,0
ENSMUSG00000068697,Myoz1,0,0,0,0,0,0,0,0
ENSMUSG00000068699,Flnc,1,1,0,0,0,0,0,0
ENSMUSG00000068706,Gm10250,1,2,1,0,0,2,0,2
ENSMUSG00000068732,Tmem167b,17,19,23,26,31,26,6,3
ENSMUSG00000068735,Trp53i11,90,58,53,53,41,40,35,32
ENSMUSG00000068739,Sars,270,230,277,236,244,234,338,313
ENSMUSG00000068740,Celsr2,0,0,0,0,0,0,0,0
ENSMUSG00000068742,Cry2,4,4,13,5,3,1,10,9
ENSMUSG00000068744,Psrc1,0,0,0,0,0,0,0,0
ENSMUSG00000068745,Mybphl,0,0,0,0,0,0,0,0
ENSMUSG00000068747,Sort1,0,0,0,0,0,0,0,0
ENSMUSG00000068748,Ptprz1,0,0,0,0,0,0,0,0
ENSMUSG00000068749,Psma5,170,199,210,197,193,196,331,340
ENSMUSG00000068758,Il3ra,2,4,4,10,1,4,2,3
ENSMUSG00000068762,Gstm6,0,0,0,0,0,0,0,0
ENSMUSG00000068776,4930469B13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068794,Col28a1,0,0,0,0,0,0,0,0
ENSMUSG00000068798,Rap1a,92,94,67,75,102,101,117,123
ENSMUSG00000068806,Olfr1259,0,0,0,0,0,0,0,0
ENSMUSG00000068808,Olfr1189,0,0,0,0,0,0,0,0
ENSMUSG00000068809,Olfr1188,0,0,0,0,0,0,0,0
ENSMUSG00000068810,Olfr1187-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000068814,Olfr1145,0,0,0,0,0,0,0,0
ENSMUSG00000068815,Olfr1143,0,0,0,0,0,0,0,0
ENSMUSG00000068816,Olfr152,0,0,0,0,0,0,0,0
ENSMUSG00000068817,Olfr1140,0,0,0,0,0,0,0,0
ENSMUSG00000068818,Olfr1132,0,0,0,0,0,0,0,0
ENSMUSG00000068819,Olfr1131,0,0,0,0,0,0,0,0
ENSMUSG00000068823,Csde1,287,273,277,263,310,288,54,56
ENSMUSG00000068824,Olfr1083-ps,0,0,0,0,0,0,0,0
ENSMUSG00000068854,Hist2h2be,5,6,5,3,2,0,0,2
ENSMUSG00000068855,Hist2h2ac,7,8,6,5,4,5,6,6
ENSMUSG00000068856,Sf3b4,44,44,19,22,40,27,46,50
ENSMUSG00000068859,Sp9,0,1,0,1,0,0,4,1
ENSMUSG00000068860,Gm128,0,0,0,0,0,0,0,0
ENSMUSG00000068874,Selenbp1,9,16,6,5,14,11,11,18
ENSMUSG00000068876,Cgn,0,0,0,0,0,0,0,0
ENSMUSG00000068877,Selenbp2,0,1,0,1,0,1,0,1
ENSMUSG00000068879,Gm5773,0,0,0,0,0,0,0,0
ENSMUSG00000068882,Ssb,264,259,267,251,208,238,313,319
ENSMUSG00000068885,Lce3f,0,0,0,0,0,0,0,0
ENSMUSG00000068887,Lce1j,0,0,0,0,0,0,0,0
ENSMUSG00000068888,Lce1i,0,0,0,0,0,0,0,0
ENSMUSG00000068889,Lce1e,0,0,0,0,0,0,0,0
ENSMUSG00000068890,Lce1a2,0,0,0,0,0,0,0,0
ENSMUSG00000068893,Sprr2a2,0,0,0,0,0,0,0,0
ENSMUSG00000068917,Clk2,16,5,7,5,18,9,2,10
ENSMUSG00000068921,Dap3,185,194,190,181,147,112,186,182
ENSMUSG00000068922,Msto1,122,111,115,96,169,146,135,123
ENSMUSG00000068923,Syt11,0,0,0,0,4,9,3,3
ENSMUSG00000068940,Tcl1b3,0,0,0,0,0,0,0,0
ENSMUSG00000068947,Olfr366,0,0,0,0,0,0,0,0
ENSMUSG00000068948,Olfr363-ps,0,0,0,0,0,0,0,0
ENSMUSG00000068950,Olfr338,0,0,0,0,0,0,0,0
ENSMUSG00000068957,4930589L23Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068959,Zfp619,0,0,0,0,0,0,0,0
ENSMUSG00000068962,Zfp114,0,0,0,0,0,0,0,0
ENSMUSG00000068964,Gm6361,0,0,0,0,0,0,0,0
ENSMUSG00000068966,Zbtb34,0,0,4,7,1,1,1,2
ENSMUSG00000068969,Rpl32-ps,0,0,0,0,0,0,0,0
ENSMUSG00000068999,Vmn2r5,0,0,0,0,0,0,0,0
ENSMUSG00000069008,Gm5537,0,0,0,0,0,0,0,0
ENSMUSG00000069011,Gm10254,2,2,1,0,1,3,0,2
ENSMUSG00000069014,Gm5641,0,0,0,0,0,0,0,0
ENSMUSG00000069020,Urm1,9,7,4,3,2,4,1,4
ENSMUSG00000069036,Sry,0,0,0,0,0,0,0,0
ENSMUSG00000069038,Gm4906,0,0,0,0,0,0,0,0
ENSMUSG00000069041,Slc25a31,0,0,0,0,0,0,0,0
ENSMUSG00000069044,Usp9y,0,0,0,0,0,0,0,0
ENSMUSG00000069045,Ddx3y,0,0,0,0,0,0,0,0
ENSMUSG00000069049,Eif2s3y,0,0,0,0,0,0,0,0
ENSMUSG00000069053,Uba1y,0,0,0,0,0,0,0,0
ENSMUSG00000069072,Slc7a14,0,0,0,0,0,0,0,0
ENSMUSG00000069074,Gm10258,0,0,0,0,0,0,0,0
ENSMUSG00000069080,Lcn11,0,0,0,0,0,0,0,0
ENSMUSG00000069083,Gm10259,0,0,0,0,0,0,0,0
ENSMUSG00000069085,Dytn,0,0,0,0,0,0,0,0
ENSMUSG00000069089,Cdk7,134,130,126,134,135,122,188,201
ENSMUSG00000069094,Pde7a,1,2,5,12,0,1,1,0
ENSMUSG00000069114,Zbtb10,0,0,0,0,0,0,0,0
ENSMUSG00000069117,Gm10260,0,0,0,0,0,0,0,0
ENSMUSG00000069118,1700008P02Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069125,Rps24-ps2,0,0,0,0,0,0,1,0
ENSMUSG00000069132,Nxph2,0,0,0,0,0,0,0,0
ENSMUSG00000069135,Fgfr1op,132,121,124,98,79,81,24,26
ENSMUSG00000069136,A130006I12Rik,4,8,0,4,8,2,8,10
ENSMUSG00000069170,Adgrv1,0,0,0,0,0,0,0,0
ENSMUSG00000069171,Nr2f1,0,0,0,0,0,0,0,0
ENSMUSG00000069184,Zfp72,11,7,14,19,18,13,0,0
ENSMUSG00000069188,Gm13192,0,0,0,0,0,0,0,0
ENSMUSG00000069189,Zdhhc11,0,0,0,0,0,0,0,0
ENSMUSG00000069196,Gm10161,0,0,0,0,0,0,0,0
ENSMUSG00000069206,Zfp874a,0,0,0,0,0,0,0,0
ENSMUSG00000069208,Zfp825,26,25,21,15,32,18,31,34
ENSMUSG00000069223,4930451E10Rik,3,0,4,2,4,1,24,11
ENSMUSG00000069227,Gprin1,0,0,0,0,0,0,0,0
ENSMUSG00000069236,Gm7251,0,0,0,0,0,0,0,0
ENSMUSG00000069237,Fam8a1,0,0,0,0,2,3,0,0
ENSMUSG00000069248,Serpinb6e,0,0,0,0,0,0,0,0
ENSMUSG00000069255,Dusp22,14,9,7,3,6,12,18,23
ENSMUSG00000069258,Prl2b1,0,0,0,0,0,0,0,0
ENSMUSG00000069259,Prl6a1,0,0,0,0,0,0,0,0
ENSMUSG00000069265,Hist1h3a,0,0,0,0,0,0,0,0
ENSMUSG00000069266,Hist1h4b,0,0,0,0,0,0,0,0
ENSMUSG00000069267,Hist1h3b,1,0,0,0,0,0,0,0
ENSMUSG00000069268,Hist1h2bf,0,0,1,3,0,0,0,0
ENSMUSG00000069270,Hist1h2ac,0,0,0,0,0,0,0,0
ENSMUSG00000069272,Hist1h2ae,11,15,9,14,7,5,12,10
ENSMUSG00000069273,Hist1h3e,0,0,0,0,0,0,2,4
ENSMUSG00000069274,Hist1h4f,0,1,0,0,0,0,0,0
ENSMUSG00000069276,Gm10264,0,0,0,0,0,0,0,0
ENSMUSG00000069280,Vmn1r223,0,0,0,0,0,0,0,0
ENSMUSG00000069289,Vmn1r203,0,0,0,0,0,0,0,0
ENSMUSG00000069292,Vmn1r199,0,0,0,0,0,0,0,0
ENSMUSG00000069294,Vmn1r197,0,0,0,0,0,0,0,0
ENSMUSG00000069295,Vmn1r196,0,0,0,0,0,0,0,0
ENSMUSG00000069296,Vmn1r195,0,0,0,0,0,0,0,0
ENSMUSG00000069297,Vmn1r194,0,0,0,0,0,0,0,0
ENSMUSG00000069299,Vmn1r188,0,0,0,0,0,0,0,0
ENSMUSG00000069300,Hist1h2bj,0,0,0,0,0,0,1,1
ENSMUSG00000069301,Hist1h2ag,1,1,1,2,1,4,2,2
ENSMUSG00000069302,Hist1h2ah,0,0,0,0,0,0,0,0
ENSMUSG00000069303,Hist1h2br,0,0,0,0,0,0,0,0
ENSMUSG00000069305,Hist1h4n,0,0,0,0,0,0,0,0
ENSMUSG00000069306,Hist1h4m,0,0,0,0,0,0,0,0
ENSMUSG00000069307,Hist1h2bq,0,0,0,0,0,0,0,0
ENSMUSG00000069308,Hist1h2bp,0,0,0,0,0,0,0,0
ENSMUSG00000069309,Hist1h2an,2,0,1,2,0,0,4,0
ENSMUSG00000069310,Hist1h3c,0,0,0,0,0,0,0,0
ENSMUSG00000069315,Gm7731,0,0,0,0,0,0,0,0
ENSMUSG00000069324,Gm5096,0,0,0,0,0,0,0,0
ENSMUSG00000069355,Gm5152,0,0,0,0,0,0,0,0
ENSMUSG00000069372,Ctxn3,0,0,0,0,0,0,0,0
ENSMUSG00000069376,Gm5507,0,2,1,0,0,0,0,1
ENSMUSG00000069378,Prdm6,0,0,0,0,0,0,0,0
ENSMUSG00000069379,Gm4950,0,0,0,1,0,2,0,0
ENSMUSG00000069385,Gm10267,0,0,0,0,0,0,0,0
ENSMUSG00000069390,Olfr707,0,0,0,0,0,0,0,0
ENSMUSG00000069421,Olfr810,0,0,0,0,0,0,0,0
ENSMUSG00000069430,Olfr9,0,0,0,0,0,0,0,0
ENSMUSG00000069439,Gm8444,0,0,0,1,0,0,0,0
ENSMUSG00000069441,Dsg1a,0,0,0,0,0,0,0,0
ENSMUSG00000069456,Rdh16,0,0,0,0,0,0,0,0
ENSMUSG00000069475,Gm6020,0,0,0,0,0,0,0,0
ENSMUSG00000069476,Zfp616,0,0,0,0,0,0,0,0
ENSMUSG00000069495,Epc2,6,9,14,21,17,15,6,1
ENSMUSG00000069515,Lyz1,0,0,0,0,0,0,0,0
ENSMUSG00000069516,Lyz2,4,6,5,8,0,1,2,5
ENSMUSG00000069518,Gm10271,0,0,0,1,0,0,0,0
ENSMUSG00000069520,Tmem19,1,4,6,2,1,1,10,6
ENSMUSG00000069539,Scyl2,19,11,24,20,12,10,7,7
ENSMUSG00000069540,Gm4925,0,0,0,0,0,0,0,0
ENSMUSG00000069554,I830134H01Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069565,Dazap1,7,11,4,1,5,5,6,2
ENSMUSG00000069581,Tspear,1,0,0,0,0,0,1,0
ENSMUSG00000069582,Krtap10-4,0,0,0,0,0,0,0,0
ENSMUSG00000069583,Krtap12-1,0,0,0,0,0,0,0,0
ENSMUSG00000069584,Gm10272,0,0,0,0,0,0,0,0
ENSMUSG00000069588,Gm11733,0,0,0,0,0,0,0,0
ENSMUSG00000069601,Ank3,18,7,22,22,18,22,22,9
ENSMUSG00000069607,Cd300lh,0,0,0,0,0,0,0,0
ENSMUSG00000069609,Gm11710,0,0,0,0,0,0,0,0
ENSMUSG00000069620,Gm5250,0,0,0,0,0,0,0,0
ENSMUSG00000069622,Gm10273,0,0,0,0,0,0,0,0
ENSMUSG00000069631,Strada,34,35,32,37,41,37,33,52
ENSMUSG00000069633,Pex11g,8,2,2,1,0,0,8,15
ENSMUSG00000069662,Marcks,0,0,0,0,0,0,0,0
ENSMUSG00000069668,Sult3a1,0,0,0,0,0,0,0,0
ENSMUSG00000069670,Nkain2,0,0,0,0,0,0,0,0
ENSMUSG00000069678,Pcgf1,10,16,8,4,7,19,5,10
ENSMUSG00000069682,Gm10275,6,2,3,4,2,5,4,3
ENSMUSG00000069706,Taar5,0,0,0,0,0,0,0,0
ENSMUSG00000069707,Taar4,0,0,0,0,0,0,0,0
ENSMUSG00000069708,Taar3,0,0,0,0,0,0,0,0
ENSMUSG00000069712,4930444G20Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069713,4933406P04Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069717,Gm11568,0,0,0,0,0,0,0,0
ENSMUSG00000069718,Gm11563,0,0,0,0,0,0,0,0
ENSMUSG00000069720,4930572O03Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069721,Krtap3-2,0,0,0,0,0,0,0,0
ENSMUSG00000069722,Krtap3-3,0,0,0,0,0,0,0,0
ENSMUSG00000069727,Gm5595,0,0,0,0,0,0,0,0
ENSMUSG00000069729,Arid1b,19,28,11,12,8,7,7,3
ENSMUSG00000069733,Ube2u,0,0,0,0,0,0,0,0
ENSMUSG00000069743,Zfp820,0,0,4,3,0,0,1,3
ENSMUSG00000069744,Psmb3,409,439,438,435,381,395,587,568
ENSMUSG00000069755,Zfp125,0,0,0,0,0,0,0,0
ENSMUSG00000069763,Tmem100,0,0,0,0,0,0,0,0
ENSMUSG00000069769,Msi2,24,22,12,9,28,25,5,3
ENSMUSG00000069785,Gm11444,0,0,0,0,0,0,0,0
ENSMUSG00000069792,Wfdc17,0,0,0,1,0,0,0,0
ENSMUSG00000069793,Slfn9,31,46,19,10,33,32,23,23
ENSMUSG00000069796,Gm11426,0,0,0,0,0,0,0,0
ENSMUSG00000069804,Gm10277,0,0,0,0,0,0,3,2
ENSMUSG00000069805,Fbp1,0,0,0,0,0,0,0,0
ENSMUSG00000069806,Cacng7,0,0,0,0,0,0,0,0
ENSMUSG00000069808,Fam57a,96,102,94,98,109,107,39,49
ENSMUSG00000069814,E130309D14Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069816,Olfr23,0,0,0,0,0,0,0,0
ENSMUSG00000069818,Olfr390,0,0,0,0,0,0,0,0
ENSMUSG00000069823,Olfr1,0,0,0,0,0,0,0,0
ENSMUSG00000069824,Olfr377-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000069825,Spata22,0,0,0,0,0,0,0,0
ENSMUSG00000069830,Nlrp1a,0,0,0,0,4,1,1,2
ENSMUSG00000069833,Ahnak,50,56,51,48,109,96,48,59
ENSMUSG00000069835,Sat2,0,0,0,0,0,0,0,0
ENSMUSG00000069844,Sco1,28,23,6,4,23,14,36,23
ENSMUSG00000069855,Slc47a2,0,0,5,2,1,1,6,8
ENSMUSG00000069862,Rps12-ps9,0,2,1,1,0,0,1,0
ENSMUSG00000069867,Pabpn1l,3,2,0,0,0,0,0,0
ENSMUSG00000069873,4930438A08Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069874,Irgm2,5,8,0,0,0,0,7,11
ENSMUSG00000069890,1700024J04Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069892,9930111J21Rik2,0,0,0,0,0,0,0,0
ENSMUSG00000069893,9930111J21Rik1,0,0,0,0,0,0,0,0
ENSMUSG00000069895,Atxn1l,2,1,14,11,14,22,8,6
ENSMUSG00000069899,Gm12166,0,1,2,3,0,1,1,0
ENSMUSG00000069910,Spdl1,29,33,33,45,40,60,12,18
ENSMUSG00000069911,Fam196b,0,0,0,0,1,1,0,0
ENSMUSG00000069913,Anp32-ps,0,0,0,0,0,0,0,0
ENSMUSG00000069917,Hba-a2,0,0,0,0,0,0,0,0
ENSMUSG00000069919,Hba-a1,0,0,0,0,0,0,0,0
ENSMUSG00000069920,B3gnt9,0,1,0,1,4,2,2,1
ENSMUSG00000069922,Ces3a,0,0,0,0,0,0,0,0
ENSMUSG00000069925,4932416K20Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069939,Gm12070,0,0,0,2,0,0,0,0
ENSMUSG00000069962,Gm5356,0,0,1,0,0,0,0,0
ENSMUSG00000069971,4933402J07Rik,0,0,0,0,0,0,0,0
ENSMUSG00000069972,Rps13-ps2,2,2,1,2,0,2,1,6
ENSMUSG00000069986,Gm8054,0,0,0,0,0,0,0,0
ENSMUSG00000069996,Gm7125,0,0,0,0,0,0,0,0
ENSMUSG00000069998,Olfr372,0,0,0,0,0,0,0,0
ENSMUSG00000070000,Fcho1,51,59,56,64,54,47,16,17
ENSMUSG00000070002,Ell,11,7,7,5,12,10,13,7
ENSMUSG00000070003,Ssbp4,65,60,64,68,66,50,74,81
ENSMUSG00000070023,Gm10283,0,0,0,0,0,0,0,0
ENSMUSG00000070025,Gm10284,0,0,0,0,0,0,0,0
ENSMUSG00000070031,Sp140,1,0,2,2,10,6,6,16
ENSMUSG00000070034,Sp110,12,15,15,7,20,16,14,11
ENSMUSG00000070044,Fam149a,0,0,0,0,0,0,0,0
ENSMUSG00000070047,Fat1,0,0,0,0,0,0,0,0
ENSMUSG00000070056,Mfhas1,2,2,3,3,7,9,9,4
ENSMUSG00000070063,Snora33,0,0,1,0,0,0,2,0
ENSMUSG00000070065,Mir451a,0,0,0,0,0,0,0,0
ENSMUSG00000070071,Mir465,0,0,0,0,0,0,0,0
ENSMUSG00000070072,Mir433,0,0,0,0,0,0,0,0
ENSMUSG00000070073,Mir470,0,0,0,0,0,0,0,0
ENSMUSG00000070074,Mir484,0,0,0,0,0,0,0,0
ENSMUSG00000070075,Mir490,0,0,0,0,0,0,0,0
ENSMUSG00000070076,Mir127,0,0,0,0,0,0,0,0
ENSMUSG00000070077,Mir491,0,0,0,0,2,0,0,0
ENSMUSG00000070078,Mir463,0,0,0,0,0,0,0,0
ENSMUSG00000070080,Mir431,0,0,0,0,0,0,0,0
ENSMUSG00000070081,Mir505,0,0,0,0,0,0,0,0
ENSMUSG00000070084,Mir486,0,0,0,0,0,0,0,0
ENSMUSG00000070099,Mir466,0,0,0,0,0,0,0,0
ENSMUSG00000070100,Mir362,0,0,0,0,0,0,0,0
ENSMUSG00000070101,Mir341,0,0,0,0,0,0,0,0
ENSMUSG00000070102,Mir455,0,0,0,0,0,0,0,0
ENSMUSG00000070103,Mir488,0,0,0,0,0,0,0,0
ENSMUSG00000070104,Mir471,0,0,0,0,0,0,0,0
ENSMUSG00000070105,Mir495,0,0,0,0,0,0,0,0
ENSMUSG00000070106,Mir363,0,0,0,0,0,0,0,0
ENSMUSG00000070107,Mir489,0,0,0,0,0,0,0,0
ENSMUSG00000070108,Mir500,0,0,0,0,0,0,0,0
ENSMUSG00000070109,Mir497b,0,0,0,0,0,0,0,0
ENSMUSG00000070110,Mir504,0,0,0,0,0,0,0,0
ENSMUSG00000070111,Gm10286,0,0,0,0,0,0,0,0
ENSMUSG00000070126,Mir199a-2,0,0,0,0,0,0,0,0
ENSMUSG00000070127,Mir146b,0,0,0,0,0,0,0,0
ENSMUSG00000070128,Mir485,0,0,0,0,0,0,0,0
ENSMUSG00000070129,Mir136,0,0,0,0,0,0,0,0
ENSMUSG00000070130,Mir328,0,0,0,0,1,0,0,0
ENSMUSG00000070133,Mir434,0,0,0,0,0,0,0,0
ENSMUSG00000070136,Mir496a,0,0,0,0,0,0,0,0
ENSMUSG00000070138,Mir452,0,0,0,0,0,0,0,0
ENSMUSG00000070139,Mir532,0,0,0,0,0,0,0,0
ENSMUSG00000070140,Mir483,0,0,0,0,0,0,0,0
ENSMUSG00000070141,Mir494,0,0,0,0,0,0,0,0
